,title,value
3671,second federal judge block trump s curb on travel to u s,1.0
4748,climate change helped fuel record heat in 2016 u s government report,1.0
4410,house to consider disaster aid wednesday,1.0
3629,bush take veiled swipe at trump defends immigration and trade,1.0
2641,house committee question head of trump campaign data firm source,1.0
3136,session change statement about trump campaign and russia,1.0
1827,watch bill o reilly get insanely vile over bloodied united passenger it s sick even for him,0.0
4577,bruising debate brings a reluctant trump around on afghanistan war,1.0
1339,white house official push for kushner to step aside amid russia scandal,0.0
4517,u s trying to promote crisis in venezuela foreign minister,1.0
1141,donald trump jr blame scalise shooting on caesar actor and get wrecked tweet,0.0
4332,u s may need new law to address russian ad buy on facebook senator,1.0
3647,republican tiberi to leave congress in january statement,1.0
4563,fujifilm unit win 768 million defense contract pentagon,1.0
4203,cohen close trump business adviser to testify in senate on tuesday,1.0
967,seth meyers reaction to trump s morning joe misogyny is something the whole world should see video,0.0
644,five time five time draft dodger donald trump insulted those who actually served,0.0
69,time magazine humiliates trump after he lie about award,0.0
3444,kremlin say russia not accused in u s case against ex trump aide,1.0
2986,trump call for boycott of television network cnn tweet,1.0
3023,factbox republican u s senator to watch in the debate on the tax bill,1.0
399,florida gop official tried to murder a teen with a claw hammer refuse to resign,0.0
1065,watch maine senator poke gop over secret healthcare bill on senate floor and it s beautiful,0.0
2139,house intelligence committee trump lied about obama absolutely zero evidence of wiretapping video,0.0
3886,treasury watchdog find mnuchin s private jet trip broke no law,1.0
1128,alex jones threatens wolf blitzer with gunfire ahead of megyn kelly interview video,0.0
3951,factbox trump on twitter oct 1 rex tillerson puerto rico,1.0
4002,nfl protest are protected speech but misguided u s house speaker,1.0
44,watch this awesome mashup of michael flynn leading the lock her up chant a he go off to court video,0.0
2415,disturbing footage between trump and melania revealed twitter erupts video tweet,0.0
4413,harvey unlikely to boost global property reinsurance rate moody s,1.0
2894,lower tax big gain the stock poised to win from tax cut,1.0
3308,trump japan s abe toast bromance a two day summit wrap up,1.0
884,trump jr wa told before meeting that putin wanted to help his daddy win,0.0
4086,trump aide greenblatt returning to israel for peace talk official,1.0
831,the eighth person in trump tower meeting is linked to money laundering,0.0
3777,canada mexico vow to stick with nafta talk mexico work on plan b,1.0
1896,the trump administration just wrote north korea off trump look weaker than ever,0.0
4176,u s senate confirms trump s pick for top supreme court lawyer,1.0
1361,trump organization brazenly admits it s just too much of a hassle to obey the law,0.0
2301,obama just crushed trump s delusional claim that he ordered trump tower s wire tapped,0.0
3012,official in charge of state department reorganization step down,1.0
86,new accuser confirms she got roy moore banned from the mall video,0.0
3771,mexico say nafta would survive with canada even without u s,1.0
2680,house and senate reach deal on u s tax legislation hatch,1.0
3085,obamacare mandate in u s senate tax plan not bargaining chip mnuchin,1.0
83,donald trump is destroying the country s reputation and here s proof,0.0
4554,trump unshackled president defends charlottesville response at raucous rally,1.0
126,fox news just completed transformation into safe space for fragile snowflakey donald trump,0.0
638,hey trump fan trump hasn t improved the economy one single bit and here s proof,0.0
3872,trump decline to explain calm before the storm remark,1.0
4804,interior department watchdog to investigate threat to alaska senator on healthcare,1.0
4943,top democrat say he hope u s senate at turning point on healthcare repeal,1.0
2970,ex convict coal magnate say to run for senate,1.0
2421,trump explodes over protest for his obamacare repeal whoopi goldberg s response is amazing video,0.0
1941,noam chomsky warns of staged terrorist attack if enough people turn on trump,0.0
645,donald trump just tweeted an incredibly obvious lie and got fact checked in real time tweet,0.0
4405,ship traffic could resume tuesday at port arthur texas u s coast guard,1.0
4404,u s consumer watchdog chief cordray test ohio s election water,1.0
2612,white house optimistic congress will avoid government shutdown,1.0
2481,trump claim he inherited all the problem he caused from obama and get lit up by twitter tweet,0.0
2485,angry caller loses it when asked to prove medium lie about trump the end is priceless video,0.0
2615,republican senator john mccain leaf washington before expected tax vote,1.0
2228,sean spicer f k up accidentally admits devastating fact about trumpcare video,0.0
3953,mnuchin say no regret over government plane use,1.0
3712,trump to meet yellen thursday in search for new fed chair source,1.0
2750,aide try to refocus u s tax debate after trump s corporate rate remark,1.0
171,the number are in state insurer literally say obamacare trainwreck is trump s fault,0.0
3832,factbox can trump kill nfl stadium tax break five fact to consider,1.0
1146,trump just broke a new record finally ha a win that will shock america image,0.0
4837,in rare bipartisan display democrat back trump on china trade probe,1.0
3633,u s lawmaker want crackdown on facebook twitter political ad,1.0
1900,trump s longtime friend larry king just stung him so hard he ll be fuming for week,0.0
4482,white house downplays charlottesville comment from tillerson cohn,1.0
135,27 people murdered in texas mass shooting and trump s response is classic racist,0.0
2102,jake tapper burn trump with bill maher he is empirically indecent video,0.0
3744,green group criticize trump pick for white house environmental policy post,1.0
3157,senator rand paul return to work after being tackled while mowing lawn,1.0
4342,trump say talked with congressional leader about ending debt ceiling,1.0
3409,ex british spy paid 168 000 for trump dossier u s firm discloses,1.0
2468,creepy you ll never believe the deranged thing this trump fan doe with his cardboard donald daily video,0.0
93,texas sheriff threatens to jail truck owner for anti trump sticker screenshots,0.0
2035,watch nancy pelosi take house intel chair to the woodshed for being a trump stooge,0.0
648,it s official the united state government is censoring climate data,0.0
730,trump get humiliated by his own joint chief contradict his transgender ban,0.0
1321,trump s son get schooled after claiming conservative were never rude to obama,0.0
3179,trump being friend with north korea s kim is possible,1.0
2704,senate leader say he is confident of deal to keep government open after dec 22,1.0
1543,ag session toy with ending russia investigation completely minute after firing the guy heading it,0.0
3790,u s lawmaker propose making it easier to meet auto fuel rule,1.0
21,ky gop state rep commits suicide over allegation he molested a teen girl detail,0.0
2096,watch republican senator admits that trumpcare bill won t lower health insurance premium,0.0
415,don trump jr testified to the senate today and they don t seem to believe a word he said,0.0
2848,u s defense chief urge pakistan to redouble effort against militant,1.0
3761,top u s senate democrat hold out hope for obamacare subsidy,1.0
