,title,value
8097,u s say it regret russia canceled diplomat meeting,1.0
7533,ustr lighthizer trump challenging china s industrial policy radio interview,1.0
8947,nsa collected american phone record despite law change report,1.0
2214,report clueless trump unaware top adviser wa foreign agent say white house,0.0
6562,trump say tax reform will include big cut for middle class,1.0
5750,u s judge issue gag order in manafort case,1.0
9472,factbox issue at stake in trump china summit in florida,1.0
5952,allegation of russian meddling in u s europe election fantasy ifax cite foreign minister,1.0
5944,kremlin say russia not accused in u s case against ex trump aide,1.0
7916,maine new jersey lawmaker scramble to end partial government shutdown,1.0
1853,dan rather condemns trump s reality show tactic in syria rip medium for calling act presidential,0.0
2505,reporter s question about russia p ssed trump off so much he kicked everyone out of his office,0.0
4689,new unfiltered video show that trump supporter are in fact f king deplorable video,0.0
6488,hillary clinton s what happened fends off o reilly in bestseller,1.0
9361,trump say progress made in u s china relation during xi visit,1.0
36,republican national committee better a pedophile than a democrat in the u s senate,0.0
6675,hedge fund manager shuts firm to explore run for connecticut governor,1.0
8777,in travel ban case u s judge focus on discrimination trump s power,1.0
7325,senate approves five treasury nominee,1.0
6423,russia facebook ad targeted more than two state senate intelligence chair,1.0
2740,republican just changed the rule to force through trump s controversial nominee,0.0
1899,trump s son think batsh t crazy pizzagate conspiracy theorist should get a pulitzer,0.0
9619,kansa pass medicaid expansion bill despite governor s objection,1.0
9874,trump say very seldom regret tweet despite criticism of wiretap charge,1.0
4970,here s proof top republican have already given up on trump,0.0
9765,trump sends holiday greeting to iranian doe not mention travel ban,1.0
9229,penny warns north korea of u s resolve shown in syria afghan strike,1.0
1123,republican satisfaction in trump s america take 17 point dive in just one month,0.0
583,trump go mental on threat to north korea this is his most dangerous one yet video,0.0
6404,tracking the u s economy under trump in seven chart,1.0
2782,denver police officer literally tell protester to stop doing anything that s free speech,0.0
5070,trump on twitter dec 20 tax bill,1.0
9864,exclusive delrahim to head justice department antitrust unit source,1.0
7440,congressman becomes first democrat to declare 2020 presidential run,1.0
5200,u s congress to let iran deadline pas leave decision to trump,1.0
4099,former rnc chair michael steele refuse to vote for donald trump,0.0
5433,white house say tillerson to remain a secretary of state,1.0
1187,department of justice say donald trump can accept foreign money,0.0
8507,factbox u s carbon emission seen declining over next decade,1.0
7937,maine governor reject latest budget deal ready for shutdown,1.0
4962,watch louisiana governor tell republican to stop whining about president obama,0.0
486,donald trump wa looking to build a trump tower in moscow while he wa running for president,0.0
2845,trump is charging journalist with felony for covering his inauguration protest,0.0
4111,america s most corrupt sheriff set to lose re election bid in a landslide,0.0
2987,trump declares nato obsolete want european union disbanded in frightening interview,0.0
3587,china fire warning at trump for contacting taiwan in violation of one china policy,0.0
7861,tillerson say russia must make first move in ukraine peace process,1.0
7340,house conservative tax overhaul must happen by thanksgiving,1.0
8546,before the white house kennedy wa a high school prankster,1.0
2786,while the world is freaking the hell out trump is watching finding dory,0.0
579,president obama say what trump cannot say following murder in charlottesville,0.0
8408,facing hometown anger some republican lawmaker split from trump on key issue,1.0
7522,german industry say vulnerable to russia sanction fall out,1.0
3839,lindsey graham want trump to put ted cruz on the supreme court bench,0.0
8077,in high level talk u s asks china to do more to rein in north korea,1.0
4479,here s the entire debate wrapped up in one perfect gif,0.0
1000,stunning new poll reveals global opinion of donald trump this is unprecedented image,0.0
1190,watch don trump jr admits on tv that his father lied about his conversation with comey,0.0
6246,iran eu and russia defend nuclear deal after trump threat,1.0
5287,trump would sign bill that fund government through december 22 statement,1.0
6994,pentagon notified u s congress of 593 million military sale to nigeria,1.0
8517,house panel ha not subpoenaed trump lawyer michael cohen source,1.0
3345,national police union begs trump to make racial profiling legal again and he just might,0.0
3530,nothing about those 50 000 job from japan is what trump say it is video,0.0
620,might have been faked by liberal top adviser defends trump s silence on mosque bombing,0.0
9200,trump vow to back u s dairy farmer in canada trade spat,1.0
4704,greta van susteren slam fox news for not dealing with roger ailes sooner,0.0
1651,while scott baio s battle with erin moran s family continues his wife defends his size,0.0
4360,trump s twitter meltdown during the vp debate may be the whiniest and craziest yet tweet,0.0
2394,white house take it war on the press to a terrifying new level video,0.0
3824,trump want to spend most of his term going on vacation and playing golf,0.0
1979,donald trump panic over russia and fire off two bizarre tweet twitter crush him tweet,0.0
7940,trump discus gulf qatar dispute with erdogan white house,1.0
6875,house speaker ryan blast democrat proposal for 3 month debt limit increase,1.0
4085,stephen king make trump his newest horror story and his fan respond perfectly,0.0
7002,gorka a trump adviser and bannon ally is out white house,1.0
1361,trump organization brazenly admits it s just too much of a hassle to obey the law,0.0
4203,obama just warned trump don t attack my wife or there will be hell to pay,0.0
9008,exclusive trump say major major conflict with north korea possible but seek diplomacy,1.0
113,sunday s massacre in texas bumped columbine out of the top ten deadliest u mass shooting,0.0
3397,trump attack the first amendment again with bizarre threat to vanity fair tweet,0.0
9738,factbox a look at u s healthcare spending a obamacare repeal loom,1.0
9208,lawsuit against trump over foreign payment expands,1.0
6588,trump renews clash with u s sport world,1.0
2298,trump went ballistic when session recused himself from russia investigation,0.0
8399,a russia probe grind on trump struggle to gain traction on agenda,1.0
4575,campaign over gary johnson glad nobody got hurt in nyc explosion video,0.0
2066,trump ha a really really disturbing bedtime ritual it will disgust you detail,0.0
1797,this guy predicted trump s win and what he ha to say now should terrify republican,0.0
2738,congresswoman blast gop for confirming lifelong racist jeff session on first day of black history month tweet,0.0
6144,putin say trump hampered from delivering electoral promise,1.0
9085,senate confirms trump s agriculture secretary,1.0
6969,u s senator asks fbi to probe icahn over biofuels push,1.0
1238,james comey will testify thursday what will he say,0.0
7608,russian envoy at heart of u s investigation end tenure in washington,1.0
8838,delay seen again on trump growth agenda after comey sacking,1.0
7989,trump push u s labor board toward republican control,1.0
7448,u s express strong disappointment and protest over russia retaliation,1.0
