,title,value
806,corruption here s how donald trump is breaking the law and profiting from the presidency,0.0
2091,federal lawsuit filed against trump over financial disclosure detail,0.0
5186,ca democrat start petition demanding mental evaluation of trump,0.0
3161,breaking senate republican just passed a resolution officially beginning obamacare repeal,0.0
2536,watch matt lauer just crushed kellyanne conway s bullsh t defense of flynn and trump,0.0
18988,for donald trump going on about golf is par for the course,1.0
16172,washington police chief say violent protest an isolated incident,1.0
13574,wilbur ross seek bigger budget for trade enforcement,1.0
10366,embattled alabama republican senate candidate ahead in cbs poll,1.0
14619,kansa pass medicaid expansion bill despite governor s objection,1.0
13236,u s will have to work with others to deny north korea fuel supply tillerson,1.0
13353,house speaker doe not rule out amendment to debt limit bill,1.0
6769,sheriff joe arpaio sink to a new low with his classless response to prince s death video,0.0
9769,park and rec and jimmy fallon writer think trump supporter should drink bleach hope trump get cancer,0.0
1802,it s bullcrap gop rep claim taxpayer don t pay his salary video,0.0
13070,trump meet wireless drone executive on new technology,1.0
19701,california senate approves bill ending mandatory prostitution sentence,1.0
15189,new trump travel order expected in coming day penny say,1.0
8621,donald trump go full racist on oscar boycott the white don t get bet nomination video,0.0
3158,senate democrat just made huge in your face move on russian hacking scandal,0.0
7755,gop governor post weird photo of his hand online get epic roasting for it image,0.0
8591,this edm remix of sarah palin s trump speech make her screechy voice totally worth it video,0.0
10912,out for vote battle over right inspires more u s transgender candidate,1.0
17875,trump to ryan do not waste time fighting republican nominee,1.0
5341,watch donald trump explains his new muslim ban expansion plan,0.0
3279,watch sexist tucker carlson get his a handed to him by teen vogue writer,0.0
14179,u s must keep military option open on north korea house speaker ryan,1.0
9458,president trump make room erupt in laughter with hilarious story at state banquet in japan video,0.0
8920,micheal moore demand mi republican gov be arrested for poisoning flint s water image,0.0
4779,trump s own running mate just put him to shame with a simple promise,0.0
17773,obama say trump embrace of russian president unprecedented,1.0
839,trump is being sued by a watchdog for mar a lago corruption will visitor log show pay to play,0.0
12372,senate democrat ron wyden demand justice dept release new crime reduction policy,1.0
12533,ustr lighthizer trump challenging china s industrial policy radio interview,1.0
5030,german minister of state just smacked donald trump down with fact,0.0
19553,u s probe trump s former butler for urging obama assassination,1.0
17972,passage of september 11 lawsuit bill an abject embarrassment white house,1.0
12592,trump aide greenblatt heading to jordan for talk after israel visit,1.0
552,even robert e lee s great great grandson want statue torn down,0.0
6818,rick snyder drink flint water to prove it is safe rachel maddow give him bad news video,0.0
14557,britain and u s tell nato ally to raise their game on defense spending,1.0
9060,local reporter in deep blue state stuns liberal when he go rogue tell truth about gun video,0.0
7692,despite republican s best effort scotus just allowed louisiana abortion clinic to reopen,0.0
15525,putin say could meet trump in slovenia but choice not moscow s alone,1.0
19071,u s justice to mull president s power to nominate official,1.0
6252,this hilariously brilliant commentary on white privilege is something everyone need to see video,0.0
1876,here s the veiled threat trump sent cnn chief after release of grab them by the pu y tape,0.0
17867,a new worry for clinton trump s struggle may depress democratic voter turnout,1.0
16880,u s aerospace industry urge trump to help ex im bank resume work,1.0
11566,ex u s rep weiner sentenced to 21 month in teen sexting case,1.0
19291,nato s top soldier say trump comment play into hand of putin,1.0
3926,trump go completely off the rail over hillary s email and take all his follower with him,0.0
2216,doctor can lie to pregnant woman if this republican get his way already passed committee,0.0
14525,flynn did not initially disclose income from russia linked company,1.0
1558,republican are livid after seeing this photo of martha stewart in front of donald trump,0.0
19051,new jersey governor proposes flat rate for education funding,1.0
3643,watch right wing pastor compare trump to jesus disciple,0.0
7979,wingnut pastor the pope is confused should ask forgiveness from trump video,0.0
6493,thousand of doctor agree single payer is the way to go,0.0
5535,watch bill o reilly call black life matter a national hate group video,0.0
7852,sander supporter need to be aware of this obstacle if they want to make sure their vote get counted,0.0
15628,u s and russian ministry must restore direct link russian diplomat,1.0
17313,trump considering outgoing senator ayotte for defense secretary washington post,1.0
19063,in separate speech obama biden carter target trump policy,1.0
11481,justice department fbi resist lawmaker demand for trump dossier file official,1.0
9290,democrat get devastating news after spending 10 1 million to defeat roy moore in al senate race,0.0
15276,expert dispute trump s assertion that u s nuclear arm capability is lagging,1.0
10860,republican tax plan would deal financial hit to u s university,1.0
9306,lawmaker revealed settled 84k sexual harassment case using your tax dollar,0.0
12757,u s judge narrow travel ban in defeat for trump,1.0
3508,trump supporting kkk member charged with attempted murder after vicious assault,0.0
2142,trump s border wall sh t just got real texan receive notice to sell or have their land taken,0.0
5382,watch mark cuban and stephen colbert hilariously torch donald trump,0.0
5617,isi blasphemous ramadan attack prove they re not muslim at all,0.0
15148,russia s lavrov u s scandal over russian contact a witch hunt ria,1.0
17290,trump pose daunting new challenge for germany s merkel,1.0
5954,president obama officially endorses hillary clinton for president video,0.0
4624,christian pastor get busted in arizona for molesting child for decade,0.0
11129,bush take veiled swipe at trump defends immigration and trade,1.0
8767,five republican candidate will join bigot pastor who say god punishes gay with aid video,0.0
16059,republican democrat bicker over infrastructure plan,1.0
6842,nate silver forecast an easy win for hillary clinton in new york,0.0
5403,gop official wa just emotional when he said clinton should be hanging from a tree,0.0
19811,toned down trump doe not mean retreat from policy aide,1.0
10528,republican senator paul say he plan to vote for senate tax bill,1.0
13761,trump asked comey to shut down flynn probe source,1.0
7712,angry patriot who assaulted a black woman at a trump rally find out it ruined his life image,0.0
16648,trump say pick mulvaney to be white house budget director,1.0
16283,new york time to boost spending on trump coverage amid budget cut,1.0
11020,judge reject bid by 18 state to revive obamacare subsidy,1.0
